scen,noise,method,tc,m,w,tc_true,m_true,w_true,fit_mse
155,white,P-LNN-100K,1.078979253768921,0.030621260404586792,12.387927055358887,1.075701706552132,0.11728550327242751,12.451475769087786,0.00121405312131281
156,white,P-LNN-100K,1.080539345741272,0.43234559893608093,9.169827461242676,1.1111963763084913,0.35119014176317565,9.053942427982284,0.0054668795503155015
157,white,P-LNN-100K,1.1745595932006836,0.2116481363773346,11.617389678955078,1.1952731224052369,0.28737805979101516,11.981284646457278,0.004375243343595091
158,white,P-LNN-100K,1.195502758026123,0.3592293858528137,12.667439460754395,1.16970264682961,0.3952139588704874,12.47437589945093,0.006062516864244773
159,white,P-LNN-100K,1.1821575164794922,0.17575958371162415,11.227768898010254,1.1775727909784,0.21303049757216438,10.91037974465175,0.010230855555698942
160,white,P-LNN-100K,1.120441198348999,0.3349926471710205,11.468549728393555,1.1832036108136217,0.1951792123977148,12.732113855212098,0.013793975208098889
161,white,P-LNN-100K,1.1214467287063599,0.31299468874931335,10.465831756591797,1.1415772778466067,0.28491336624386543,9.531521042969057,0.01933994951470593
162,white,P-LNN-100K,1.0518585443496704,0.3221355676651001,11.288457870483398,1.0651051078412923,0.22566244868428242,11.692100954308856,0.00036568083483976075
163,white,P-LNN-100K,1.0631904602050781,0.6163986921310425,9.187950134277344,1.0375767360556825,0.5829049371175964,8.4292147222018,0.005183836519186748
164,white,P-LNN-100K,1.0889739990234375,0.6012603640556335,7.302681922912598,1.1485692440771955,0.46010711259891346,7.6500032883817255,0.002719712019985608
165,white,P-LNN-100K,1.1141808032989502,0.7739821672439575,6.50573205947876,1.1141548067849234,0.8329214742322947,7.467083242633415,0.007004877842167447
166,white,P-LNN-100K,1.0848115682601929,0.77034991979599,9.509145736694336,1.016684517476826,0.8066620169220733,8.40401202370705,0.0014358803209105681
167,white,P-LNN-100K,1.1623033285140991,0.7881377935409546,9.110217094421387,1.1723567618776807,0.7020522909724595,8.83378208248038,0.008350883497111078
168,white,P-LNN-100K,1.0229734182357788,0.6278049945831299,12.491228103637695,1.0183528982762287,0.6962762950699215,12.592866157311196,0.005821803363995462
169,white,P-LNN-100K,1.07257878780365,0.49227118492126465,8.656705856323242,1.168275705331998,0.4639359286448713,9.511392107520244,0.007848867126920355
170,white,P-LNN-100K,1.0734069347381592,0.5875693559646606,11.778482437133789,1.1592895507967216,0.5478374238928009,11.986889755099579,0.007510929318996172
171,white,P-LNN-100K,1.1631250381469727,0.6960592269897461,10.981138229370117,1.195015311593086,0.5821622652201589,11.393425087168644,0.0010423152032473036
172,white,P-LNN-100K,1.0584962368011475,0.7548950910568237,8.958745002746582,1.0549507788747403,0.8464173340430742,7.570911655016531,0.017659759669943834
173,white,P-LNN-100K,1.017848014831543,0.33039867877960205,9.411982536315918,1.0052591678189629,0.3066192053922009,9.481168605550799,0.0022927231820624224
174,white,P-LNN-100K,1.1067944765090942,0.6724902391433716,11.223388671875,1.1030041026147865,0.5791625374377415,10.772817055758555,0.0027100906717722317
175,white,P-LNN-100K,1.1403429508209229,0.7563723921775818,6.0920915603637695,1.1859313665815643,0.8667208327205048,7.384388121607186,0.018032670880758193
176,white,P-LNN-100K,1.1767035722732544,0.619990885257721,9.088122367858887,1.1886006731652545,0.644093831591568,9.43281874222249,0.0005288737952904942
177,white,P-LNN-100K,1.0343483686447144,0.5702853202819824,7.426123142242432,1.0705054729316443,0.5854876894164117,7.198419569676288,0.005071954967461964
178,white,P-LNN-100K,1.0905430316925049,0.3893820345401764,11.770764350891113,1.0780336161303126,0.32505756925737694,11.72096360442223,0.0010287743399069143
179,white,P-LNN-100K,1.1038411855697632,0.5277870893478394,8.746963500976562,1.191580478249803,0.439713656950253,9.251817655978744,0.001767523182845417
180,white,P-LNN-100K,1.1165213584899902,0.5468642711639404,7.64094352722168,1.1631671361927203,0.506524915512414,7.78581083859435,0.011377890322802002
181,white,P-LNN-100K,1.1430696249008179,0.26695382595062256,5.76096248626709,1.1869889495561692,0.1934669591885336,6.2554845454676045,0.0141031228768447
182,white,P-LNN-100K,1.1262027025222778,0.3667188882827759,10.126266479492188,1.1610696409921704,0.3537047713712287,10.116408886148182,0.0034606038389656197
183,white,P-LNN-100K,1.015680193901062,0.5669138431549072,11.978439331054688,1.1016205085063633,0.48426070561373225,12.391423560712967,0.012639624226780083
184,white,P-LNN-100K,0.9995288252830505,0.552067756652832,12.191915512084961,1.0275238040686259,0.623882055601823,11.678581280791253,0.017953748732211762
185,white,P-LNN-100K,1.0850622653961182,0.9124116897583008,11.766202926635742,1.1041629217378883,0.8633222925179473,11.97290391703963,0.002293241060441361
186,white,P-LNN-100K,0.9766180515289307,0.13976530730724335,9.154861450195312,1.0179497508134723,0.1158533542790715,9.441700037835174,0.01173034569729607
187,white,P-LNN-100K,1.1496590375900269,0.5281320214271545,7.732357501983643,1.1560343320778597,0.4593707351868662,7.835051268545209,0.0016773741628109426
188,white,P-LNN-100K,1.092968225479126,0.09092637896537781,11.347367286682129,1.1411543852758796,0.1561266482395287,11.674876052018568,0.03180433292332187
189,white,P-LNN-100K,1.0686533451080322,0.6081987023353577,12.546606063842773,1.115834903374448,0.6228240089904172,12.342829265574043,0.005193065215639854
190,white,P-LNN-100K,1.1212339401245117,0.25898969173431396,7.282044410705566,1.0711242822513467,0.2288986752896654,7.094550307197103,0.016880718489396578
191,white,P-LNN-100K,1.1679203510284424,0.29227307438850403,12.102703094482422,1.1446447589525075,0.3362389258030236,11.319136129468564,0.015317703747061111
192,white,P-LNN-100K,1.0768104791641235,0.6465013027191162,12.300236701965332,1.0869932911310805,0.536668074131358,12.106246854546702,0.005120905308679574
193,white,P-LNN-100K,1.1056519746780396,0.7702298164367676,9.16676139831543,1.088773310493671,0.7182424025159092,9.766114831633661,0.012239371071962298
194,white,P-LNN-100K,1.1522388458251953,0.45126092433929443,10.681319236755371,1.122060462166796,0.4248546099799708,9.97009750914292,0.006875775275955343
195,white,P-LNN-100K,1.1593775749206543,0.3687295913696289,8.815049171447754,1.1216406172897426,0.29227281987014486,8.755754207253647,0.003075702528242617
196,white,P-LNN-100K,1.0339937210083008,0.3998740017414093,12.283866882324219,1.0433859859772654,0.33199533284382704,12.759977030998112,0.0066932610423993425
197,white,P-LNN-100K,1.156369924545288,0.44127771258354187,10.40133285522461,1.1466285777946452,0.44956035943176065,10.371399673501081,0.006758347205331114
198,white,P-LNN-100K,1.0779086351394653,0.6503872871398926,10.978257179260254,1.0365415867712933,0.6810113023517645,10.26565696481798,0.0022856998040413743
199,white,P-LNN-100K,1.0955055952072144,0.7285193204879761,8.828385353088379,1.158478915499488,0.8057525752026748,9.876651502112974,0.01362484023658008
200,white,P-LNN-100K,1.1164729595184326,0.9253453016281128,9.669604301452637,1.0571282461267872,0.8857134052578378,9.315325044231477,0.01524017746932627
201,white,P-LNN-100K,1.1463401317596436,0.8093376159667969,6.415067672729492,1.0990726917030493,0.8331224016776011,6.098163505497189,0.0024038327168162308
202,white,P-LNN-100K,1.10093092918396,0.9236853122711182,7.1853485107421875,1.1378418664386625,0.8673277373281353,7.276518182608718,0.006047440995705656
203,white,P-LNN-100K,1.1090850830078125,0.547603964805603,8.380067825317383,1.0892295835325587,0.4784082262228855,8.323253556329373,0.004299000938441882
204,white,P-LNN-100K,1.1380469799041748,0.4593547284603119,8.665160179138184,1.0975745014225815,0.41119257638431106,8.92285431492001,0.01827420465275898
205,white,P-LNN-100K,1.0820037126541138,0.4760085344314575,10.674314498901367,1.0174130266024006,0.4828287651798657,10.378047526394564,0.023925998593024876
206,white,P-LNN-100K,1.096347689628601,0.37172645330429077,10.252077102661133,1.1542421714463773,0.41094325669978293,10.177471620810458,0.023916126426610375
207,white,P-LNN-100K,1.0980676412582397,0.5331656336784363,12.026721000671387,1.0886315362529086,0.5468117972752428,12.02496437715697,0.008039842099324051
208,white,P-LNN-100K,1.1452487707138062,0.6744903326034546,7.180265426635742,1.109990355927367,0.5734521045548805,7.06301798234373,0.02238175129514926
209,white,P-LNN-100K,0.9968447685241699,0.27312731742858887,9.407475471496582,1.0401828081814257,0.16000225995116157,9.501403595228398,0.007390405984596172
210,white,P-LNN-100K,1.1118329763412476,0.8465844392776489,9.528173446655273,1.1318000302309243,0.8972760475593521,10.005575462830901,0.015298885708872379
211,white,P-LNN-100K,1.0601502656936646,0.7026018500328064,11.977256774902344,1.0122152744851056,0.7018878464199865,10.977294111252576,0.000612969032904635
212,white,P-LNN-100K,1.033975601196289,0.42546576261520386,7.435635566711426,1.0355850175994978,0.29586755008789145,7.617032203325882,0.002141764698901849
213,white,P-LNN-100K,1.139988899230957,0.7402133941650391,10.190277099609375,1.1369669663826183,0.6685521308467385,9.59494704103991,0.007726280722223694
214,white,P-LNN-100K,1.127776026725769,0.8811674118041992,6.642207145690918,1.139618237225247,0.8817458285789944,7.093001952566078,0.0037793082630176666
215,white,P-LNN-100K,1.0732128620147705,0.6006358861923218,9.118712425231934,1.101617047749885,0.48360872637123153,10.199497640199368,0.016093948536460848
216,white,P-LNN-100K,1.0229249000549316,0.310420960187912,10.836901664733887,1.0448018249781563,0.2643626896776493,10.386089855916127,0.022456943757304886
217,white,P-LNN-100K,1.0896764993667603,0.7476046085357666,10.665151596069336,1.1918849648574241,0.5477524016321057,12.528901149159704,0.009876840349165727
218,white,P-LNN-100K,1.0318313837051392,0.4718090295791626,11.37829875946045,1.0165217029359126,0.4075806618668698,10.556087935720855,0.017839139960303483
219,white,P-LNN-100K,1.0844025611877441,0.7409331798553467,7.280455112457275,1.0485816039263345,0.6393878106408429,6.867648935377088,0.0016580349413512733
220,white,P-LNN-100K,1.136651635169983,0.20034155249595642,9.792646408081055,1.1572585700280342,0.20890124795803144,9.578227311139749,0.004266269730810986
221,white,P-LNN-100K,1.1412882804870605,0.44454172253608704,11.804137229919434,1.1544934062175947,0.720462918869465,10.856174592426541,0.011685054363282996
222,white,P-LNN-100K,1.15348219871521,0.24900738894939423,11.033498764038086,1.1174340812580899,0.25862959452433487,10.86630299325149,0.01999480250816035
223,white,P-LNN-100K,1.0774835348129272,0.577106237411499,12.182337760925293,1.1042701587278907,0.6756941295563486,12.6584114801108,0.017147009851967328
224,white,P-LNN-100K,1.0549254417419434,0.2366328090429306,9.003056526184082,1.0690933030374263,0.14176792504871305,9.158534625435799,0.00781216102455135
225,white,P-LNN-100K,1.1702203750610352,0.7059413194656372,11.129451751708984,1.0317608801528972,0.7744619537346135,9.575523047440022,0.021769316741387962
226,white,P-LNN-100K,1.1052757501602173,0.2609575390815735,11.639473915100098,1.1285176645716928,0.20530190860589503,11.175088657526032,0.010207147445867539
227,white,P-LNN-100K,1.090087652206421,0.6459755301475525,7.85554838180542,1.0797231665128761,0.6629600319226501,7.487021234293323,0.00023464950286532013
228,white,P-LNN-100K,1.161873698234558,0.48247382044792175,9.648578643798828,1.1542329783197218,0.4731676891052774,9.723663459104817,0.012905129448439755
229,white,P-LNN-100K,1.019038200378418,0.4339457154273987,9.899310111999512,1.031771367950132,0.3195705608706655,9.79870943503212,0.0025377448871587043
230,white,P-LNN-100K,1.0978111028671265,0.5984767079353333,11.835273742675781,1.081144603587875,0.564921364867827,12.74026590644028,0.017964792989402557
231,white,P-LNN-100K,1.1935620307922363,0.7096941471099854,8.636993408203125,1.1242720772492119,0.8481553490446124,8.536361493095685,0.014500248730362736
232,white,P-LNN-100K,1.0970218181610107,0.5150896310806274,6.2148847579956055,1.0873924871619796,0.5055326100942906,6.631403614031732,0.004192039065954439
233,white,P-LNN-100K,1.0877407789230347,0.912405788898468,8.350099563598633,1.0057274106874854,0.8197200567225105,7.395166335189021,0.014810093698429163
234,white,P-LNN-100K,1.146049976348877,0.7376612424850464,11.852806091308594,1.1075054779005926,0.7815867373542389,11.1340209121858,0.004616190728485114
235,white,P-LNN-100K,1.0185052156448364,0.3027637004852295,6.8548903465271,1.0177661552278257,0.3792103947197638,7.2553211371759385,0.006583467091679005
236,white,P-LNN-100K,1.0901703834533691,0.677124559879303,8.927881240844727,1.0034046928682208,0.7304732938109308,7.891517310204264,0.00030826080619607185
237,white,P-LNN-100K,1.0213037729263306,0.6015281677246094,12.645405769348145,1.0435868992561523,0.684761034727825,12.98434257105443,0.01700360941453745
238,white,P-LNN-100K,0.9860354065895081,0.3971569538116455,8.951807022094727,1.0363702909381747,0.4770700047305696,9.508435066897812,0.00876471254716921
239,white,P-LNN-100K,1.1203364133834839,0.6276916265487671,8.101934432983398,1.1456527577895903,0.7373526340098523,7.711243767703693,0.014992209012553388
240,white,P-LNN-100K,1.100183367729187,0.7454186081886292,8.894585609436035,1.1393360725788557,0.6936688281439776,8.371649605729498,0.022337591413996633
241,white,P-LNN-100K,1.1781939268112183,0.20419321954250336,6.67033052444458,1.157520031393628,0.1643134616511454,6.351541254981234,0.007009810208849985
242,white,P-LNN-100K,1.1369118690490723,0.713483452796936,11.743058204650879,1.1583303823944242,0.7806936776086296,11.921558933007947,0.004766321769757087
243,white,P-LNN-100K,1.1235694885253906,0.6087179183959961,7.2617878913879395,1.1896824114840747,0.44073829029108,7.5122531095776495,0.01373364193122469
244,white,P-LNN-100K,1.1461886167526245,0.6275249719619751,8.811363220214844,1.0896119920497627,0.8115188521221878,7.031685674447756,0.016798977936555964
245,white,P-LNN-100K,1.0894676446914673,0.8803310394287109,9.305764198303223,1.1730970571665897,0.8150252664345464,10.773471736640268,0.0015509848405963911
246,white,P-LNN-100K,1.1139776706695557,0.5737770795822144,9.79729175567627,1.1281007920320736,0.4352938226017792,10.034632082155287,0.009111878112456142
247,white,P-LNN-100K,1.1527669429779053,0.34554415941238403,7.635249137878418,1.1289466893604876,0.25575652346900657,7.366647190036781,0.003273308259051237
248,white,P-LNN-100K,1.0254138708114624,0.2434171736240387,8.75894832611084,1.0336695759098233,0.31036878540711343,8.968770348043279,0.001400280705606333
249,white,P-LNN-100K,1.0603634119033813,0.5640438795089722,12.454803466796875,1.1742710432081382,0.7371554743782801,12.027973283054685,0.01816348543926859
0,white,P-LNN-100K-AR1,1.0802823305130005,0.6881996393203735,7.918241024017334,1.1663310020920337,0.6843196352152213,8.580020466544312,0.0014877903142033128
1,white,P-LNN-100K-AR1,1.0657823085784912,0.28250595927238464,11.791556358337402,1.1188354635394198,0.588854041052627,12.170968858743114,0.01871536383895728
2,white,P-LNN-100K-AR1,1.0843403339385986,0.3539334237575531,8.671259880065918,1.0575424784245426,0.3305969489562817,8.473351432178726,0.0011035618199099373
3,white,P-LNN-100K-AR1,1.0317437648773193,0.24721115827560425,7.4876298904418945,1.0085560897797234,0.30613464453896394,7.122198106224012,0.002121396779656043
4,white,P-LNN-100K-AR1,1.136212944984436,0.569301187992096,10.270306587219238,1.1939550587860985,0.6502560079418929,11.764998918687564,0.023083915099829044
5,white,P-LNN-100K-AR1,1.1092021465301514,0.42336222529411316,10.952685356140137,1.1188190645547187,0.7502911255444115,9.29723580849435,0.012172161281902192
6,white,P-LNN-100K-AR1,1.1929666996002197,0.8452478051185608,11.493951797485352,1.1574229411192671,0.7377656080713075,11.048822629479707,0.003025028167817434
7,white,P-LNN-100K-AR1,1.193679690361023,0.17114417254924774,11.314249038696289,1.181342506234154,0.11412630680439834,11.287461766770061,0.004774560574217696
8,white,P-LNN-100K-AR1,1.105313777923584,0.842853307723999,6.9083662033081055,1.1370825592812241,0.8153193414649659,7.016308405556586,0.0018485423553455168
9,white,P-LNN-100K-AR1,1.0311293601989746,0.5723792314529419,11.439358711242676,1.0378469070493472,0.5142508135353976,11.038155996811934,0.005110682848256688
10,white,P-LNN-100K-AR1,1.2356302738189697,0.2794337272644043,7.291183948516846,1.19551374116081,0.2737577070402003,6.330914317400533,0.01941598945955798
11,white,P-LNN-100K-AR1,1.1218993663787842,0.6527982950210571,11.495174407958984,1.0567211255015236,0.6817652473396835,10.206998232714701,0.0026857203842310007
12,white,P-LNN-100K-AR1,1.046818733215332,0.5678538084030151,11.671601295471191,1.125353221065548,0.7170341195735165,12.337208810016111,0.01559067939580259
13,white,P-LNN-100K-AR1,1.138353943824768,0.814303994178772,7.2564377784729,1.1157443184821427,0.8421557565738905,7.470039868365402,0.003231477933671273
14,white,P-LNN-100K-AR1,1.0139245986938477,0.32895562052726746,9.23052978515625,1.1195044368789389,0.4666669196340174,10.585012695717506,0.02020973947748898
15,white,P-LNN-100K-AR1,1.1369839906692505,0.5588449835777283,11.19838809967041,1.1066231285580979,0.5895579011403811,12.29055479654412,0.018628404625252244
16,white,P-LNN-100K-AR1,1.1579740047454834,0.7602383494377136,11.753811836242676,1.1983619729519026,0.8764368009990889,11.928199096608612,0.003115557544842675
17,white,P-LNN-100K-AR1,1.1253257989883423,0.5286826491355896,7.661781311035156,1.099989259899786,0.44147573233839477,6.869043328762575,0.013688000448063252
18,white,P-LNN-100K-AR1,1.2461557388305664,0.23144745826721191,10.119035720825195,1.153590154661854,0.1990226363582889,9.926747121220313,0.011192520384824194
19,white,P-LNN-100K-AR1,1.057020664215088,0.565167248249054,6.6620635986328125,1.0984386013203804,0.6870052249451655,6.907310809625838,0.006296409353093782
20,white,P-LNN-100K-AR1,1.1183103322982788,0.8278158903121948,7.287463665008545,1.1987399388789222,0.7570395441659546,8.360312801008483,0.0012508403493374258
21,white,P-LNN-100K-AR1,1.1251803636550903,0.6050012111663818,8.887563705444336,1.1949446058505098,0.548604784732728,9.705152759301685,0.002150172284628483
22,white,P-LNN-100K-AR1,1.0435340404510498,0.34227320551872253,12.050652503967285,1.0784000089575099,0.4713578722443693,11.856193192901122,0.018065814311616666
23,white,P-LNN-100K-AR1,0.9925338625907898,0.23150990903377533,12.674413681030273,1.0641285384048218,0.28563192758173506,12.55199789567526,0.011982697729391504
24,white,P-LNN-100K-AR1,1.0934287309646606,0.7169238328933716,8.031148910522461,1.1717491336890935,0.8621942920223636,9.167703084213382,0.004045016634459759
25,white,P-LNN-100K-AR1,1.1191121339797974,0.7280721664428711,7.23468017578125,1.1592280668065635,0.8127766694602702,8.256040973149114,0.0014991002856043583
26,white,P-LNN-100K-AR1,1.121166467666626,0.14002129435539246,7.996043682098389,1.1377351857998006,0.13645762891587632,7.686814757278327,0.006215268434208932
27,white,P-LNN-100K-AR1,0.9424728155136108,-0.0107802152633667,6.625645637512207,1.0813780580992556,0.21284102699722648,7.06658743091497,0.02848540291099263
28,white,P-LNN-100K-AR1,1.1447621583938599,0.5576707720756531,10.867942810058594,1.0776424567084024,0.45945219333558673,10.491294968967741,0.02601699792224505
29,white,P-LNN-100K-AR1,1.0962902307510376,0.6701442003250122,7.980062007904053,1.0262247799986568,0.56766154363474,7.090987907988826,0.006433163536351645
30,white,P-LNN-100K-AR1,1.1249171495437622,0.5660125017166138,9.905115127563477,1.1246010931780008,0.5901792410522476,9.970419644810196,0.003042816140039763
31,white,P-LNN-100K-AR1,1.0847071409225464,0.3050943613052368,9.103633880615234,1.016414615625229,0.3585474602423583,8.529119691561062,0.013485075016718605
32,white,P-LNN-100K-AR1,1.1624077558517456,0.2830764353275299,9.10534954071045,1.0546958144819787,0.24461596542611863,6.407921518164058,0.021171634403127096
33,white,P-LNN-100K-AR1,1.132795810699463,0.23860366642475128,7.840141773223877,1.1307006030124753,0.1542943202977357,7.806203336875419,0.0006809499117782338
34,white,P-LNN-100K-AR1,1.0580639839172363,0.6326104402542114,9.71019172668457,1.0029235120090418,0.7960818031347267,8.611618950760267,0.006751226854976
35,white,P-LNN-100K-AR1,1.1347181797027588,0.6541374921798706,6.859611511230469,1.166241468522483,0.593666203134103,6.912046062096406,0.004073377448254615
36,white,P-LNN-100K-AR1,1.0443785190582275,0.3699624538421631,8.480557441711426,1.0144221271012865,0.38695422590409334,7.9285729321856,0.0023439038822333337
37,white,P-LNN-100K-AR1,1.0962268114089966,0.7907863259315491,10.128746032714844,1.104406538506145,0.736069969829178,9.722411643918832,0.00038063242225445194
38,white,P-LNN-100K-AR1,1.1557236909866333,0.6715938448905945,9.798558235168457,1.1088746046873355,0.7381985156983719,10.02704009026639,0.0038300794267008727
39,white,P-LNN-100K-AR1,1.0196704864501953,0.2906127870082855,6.993302345275879,1.045268319249697,0.48914795554720336,6.576578083201287,0.0062211873520238836
40,white,P-LNN-100K-AR1,1.097084403038025,0.6650267839431763,5.617886066436768,1.1904339076352446,0.7239139466922982,6.9663782220319055,0.02099805689834787
41,white,P-LNN-100K-AR1,1.0366082191467285,0.7245266437530518,10.398419380187988,1.0679210858217199,0.7667159932606695,9.35275432160155,0.004693579911871399
42,white,P-LNN-100K-AR1,1.1497087478637695,0.45455050468444824,7.534059524536133,1.100539330818183,0.43166519185021,6.8138526913984565,0.002733166855217203
43,white,P-LNN-100K-AR1,1.1233004331588745,0.215971902012825,9.588528633117676,1.172785579990158,0.11661892892948274,9.17773633424823,0.030162345086195894
44,white,P-LNN-100K-AR1,1.1679527759552002,0.7843859195709229,11.787592887878418,1.1308671214741957,0.6668985907100222,11.581734032578616,0.012760604608717939
45,white,P-LNN-100K-AR1,1.1308435201644897,0.16552932560443878,10.026961326599121,1.0766379298420488,0.31652685567774774,9.945382392155874,0.01710269888030351
46,white,P-LNN-100K-AR1,1.0530883073806763,0.31593993306159973,8.963153839111328,1.0191777704907392,0.2664623244914499,8.080169632683456,0.013303244568060282
47,white,P-LNN-100K-AR1,1.1466093063354492,0.2809850871562958,10.072396278381348,1.1903995266343155,0.25676611001322625,10.044274476919652,0.010710979837218967
48,white,P-LNN-100K-AR1,1.0656516551971436,0.4839757978916168,6.527017593383789,1.1174436521745725,0.5628111206065117,6.441962612904192,0.009504810623690945
49,white,P-LNN-100K-AR1,1.3636587858200073,0.28842586278915405,8.561843872070312,1.115968703676047,0.10864754749884638,9.1788872049785,0.03522406448620571
50,white,P-LNN-100K-AR1,1.1364707946777344,0.6972936391830444,11.203726768493652,1.1189532414407317,0.7397328168596705,11.139199787086831,0.0005008049346110612
51,white,P-LNN-100K-AR1,1.0304042100906372,0.08155128359794617,10.563544273376465,1.0296561620032771,0.45479003249691785,7.536367587746925,0.019044306289376003
52,white,P-LNN-100K-AR1,1.1177386045455933,0.44305354356765747,12.253538131713867,1.1115634718195302,0.3420521600693286,12.257323282946079,0.000596107150933028
53,white,P-LNN-100K-AR1,1.0700206756591797,0.6176972389221191,10.032702445983887,1.1121847650056074,0.6810797677428856,10.570671048979712,0.0024432994100457702
54,white,P-LNN-100K-AR1,1.1814244985580444,0.6266746520996094,10.307753562927246,1.115734698192791,0.8870204103747549,6.244325018329489,0.015293617896589867
55,white,P-LNN-100K-AR1,1.1322298049926758,0.3808809220790863,11.181510925292969,1.0368424292999765,0.38409510586855056,11.611437685545571,0.008573270846975298
56,white,P-LNN-100K-AR1,1.0755282640457153,0.5326349139213562,7.447323322296143,1.1413583489938655,0.6093893656283467,8.181141841603006,0.00904385973875928
57,white,P-LNN-100K-AR1,1.0770825147628784,0.4966176748275757,12.154088973999023,1.0139483377824074,0.3591084234175449,10.807276955234567,0.011825518306831944
58,white,P-LNN-100K-AR1,1.0647691488265991,0.5134803056716919,12.395484924316406,1.0647141313345712,0.508941786851564,12.455825754040738,0.0001816872672762079
59,white,P-LNN-100K-AR1,1.0073065757751465,0.4048655927181244,11.249866485595703,1.0212859501840756,0.45613505371916696,10.28765916839496,0.016630772986375716
60,white,P-LNN-100K-AR1,1.1504120826721191,0.6682330369949341,9.646230697631836,1.1490096999454094,0.7047777872515467,7.5768868744668865,0.008759586349712358
61,white,P-LNN-100K-AR1,1.0265393257141113,0.2709270119667053,9.482989311218262,1.0999151409089802,0.2997149603446947,9.637245037907778,0.007934201258901765
62,white,P-LNN-100K-AR1,1.0904591083526611,0.543796181678772,12.660348892211914,1.092890060483215,0.5289839076005317,12.846385290675439,0.00018045926011945153
63,white,P-LNN-100K-AR1,0.9714077711105347,0.24774891138076782,9.660954475402832,1.0146799546392737,0.10778975929678546,9.224394967822812,0.031089460656128685
64,white,P-LNN-100K-AR1,1.142609715461731,0.5790808796882629,6.653613567352295,1.0880670088194784,0.7431821005074953,6.42243471441074,0.0025103130089728087
65,white,P-LNN-100K-AR1,1.0478564500808716,0.5576853156089783,12.012542724609375,1.0445241189895467,0.3870386017883404,11.999539955883822,0.004009557620407432
66,white,P-LNN-100K-AR1,1.0315146446228027,0.47055256366729736,12.378963470458984,1.0603537304006827,0.45010396744792147,12.455937553075819,0.0023536734490205513
67,white,P-LNN-100K-AR1,1.0968973636627197,0.43947044014930725,7.424850940704346,1.0785553801319758,0.3155343859931701,7.089768426978059,0.003481594218015977
68,white,P-LNN-100K-AR1,1.1524418592453003,0.004488587379455566,5.366977691650391,1.1407630774391309,0.23715518727526144,6.825529076291504,0.040474691421288025
69,white,P-LNN-100K-AR1,1.1050978899002075,0.265522301197052,9.24984359741211,1.1566460436001713,0.2805882715207728,10.007412752102084,0.009584285436323677
70,white,P-LNN-100K-AR1,1.1143854856491089,0.5462111234664917,11.532514572143555,1.0710828875037055,0.45391423215473936,10.584577563405261,0.012490160687100842
71,white,P-LNN-100K-AR1,1.1112041473388672,0.5737935304641724,10.696526527404785,1.133492002284339,0.8084592964160763,11.614687479426198,0.0030945410943149366
72,white,P-LNN-100K-AR1,1.0950031280517578,0.6727348566055298,10.22189712524414,1.1016380717055732,0.6286389927522491,10.131053822467177,0.00035866907992678306
73,white,P-LNN-100K-AR1,1.106294870376587,0.4667983949184418,6.381551265716553,1.1336942750457308,0.40628538043761175,6.357249834092856,0.0009436762527440015
74,white,P-LNN-100K-AR1,1.0107693672180176,0.3802187740802765,10.024667739868164,1.0658032014652918,0.21885246651787904,9.502298483833082,0.023870150401333463
75,white,P-LNN-100K-AR1,1.1475813388824463,0.5728392004966736,11.757682800292969,1.1789680400286484,0.6575805529619652,11.52649500585997,0.014274961370096935
76,white,P-LNN-100K-AR1,1.1374081373214722,0.5512425899505615,12.158164978027344,1.1320302809494296,0.7182715865556955,12.006607742466223,0.002085462402357206
77,white,P-LNN-100K-AR1,1.0334296226501465,0.5848883390426636,11.458457946777344,1.0382066427386927,0.7607419606455326,11.743171238137474,0.006146205929855315
78,white,P-LNN-100K-AR1,1.2077085971832275,0.4304092228412628,8.737037658691406,1.1145734113875214,0.20327050921408907,8.349367602022266,0.013633439840195879
79,white,P-LNN-100K-AR1,1.1643495559692383,0.34108591079711914,10.4763765335083,1.149283442406998,0.18779261929070953,10.325208948775032,0.003308050118818735
80,white,P-LNN-100K-AR1,1.0967556238174438,0.5058914422988892,11.143452644348145,1.1553636112295917,0.5760560359837407,11.798472845974104,0.004422573224250438
81,white,P-LNN-100K-AR1,1.1354002952575684,0.6386832594871521,11.785299301147461,1.0871975225762398,0.8074279448356393,12.212728815120917,0.011268329325274567
82,white,P-LNN-100K-AR1,1.0186667442321777,0.3333298861980438,8.623943328857422,1.0554407738616833,0.6707836095243731,8.355961595013913,0.01703439902613164
83,white,P-LNN-100K-AR1,1.1440274715423584,0.7020536661148071,6.798389434814453,1.1227139607959176,0.8808028263579285,6.333039201313892,0.00046097199284977994
84,white,P-LNN-100K-AR1,1.219011902809143,0.7809129953384399,10.922157287597656,1.1453986731648378,0.868963231764404,10.377028621823266,0.004836674764756971
85,white,P-LNN-100K-AR1,1.0989893674850464,0.8089644908905029,8.275288581848145,1.101042857864548,0.7250052697068602,8.328108984929305,0.00013767193743399202
86,white,P-LNN-100K-AR1,1.0245411396026611,0.24668464064598083,7.885178089141846,1.036774470716835,0.20738327977808613,7.447485230084257,0.003198505572884757
87,white,P-LNN-100K-AR1,1.0917549133300781,0.5109280347824097,8.049873352050781,1.1223693521646299,0.4172051373549087,7.967572886291185,0.007703656748121101
88,white,P-LNN-100K-AR1,1.102602481842041,0.6900123953819275,9.059884071350098,1.151464555384599,0.6527500056763011,9.183679361953262,0.0018980367690281785
