timestamp_utc,timestamp_riyadh,date,hour,minute,is_morning_peak,road_segment_id,road_name,lat,lon,avg_speed_kmh,free_flow_speed_kmh,congestion_index,congestion_definition,granularity_minutes,source_name,source_url,retrieved_at,license,quality_flag
2021-10-26T21:00:00Z,2021-10-27T00:00:00+03:00,2021-10-27,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-10-27T21:00:00Z,2021-10-28T00:00:00+03:00,2021-10-28,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-10-28T21:00:00Z,2021-10-29T00:00:00+03:00,2021-10-29,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,3,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-10-29T21:00:00Z,2021-10-30T00:00:00+03:00,2021-10-30,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,5,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-10-30T21:00:00Z,2021-10-31T00:00:00+03:00,2021-10-31,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,6,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-10-31T21:00:00Z,2021-11-01T00:00:00+03:00,2021-11-01,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-01T21:00:00Z,2021-11-02T00:00:00+03:00,2021-11-02,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-02T21:00:00Z,2021-11-03T00:00:00+03:00,2021-11-03,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-03T21:00:00Z,2021-11-04T00:00:00+03:00,2021-11-04,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,9,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-04T21:00:00Z,2021-11-05T00:00:00+03:00,2021-11-05,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,3,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-05T21:00:00Z,2021-11-06T00:00:00+03:00,2021-11-06,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,4,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-06T21:00:00Z,2021-11-07T00:00:00+03:00,2021-11-07,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,6,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-07T21:00:00Z,2021-11-08T00:00:00+03:00,2021-11-08,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-08T21:00:00Z,2021-11-09T00:00:00+03:00,2021-11-09,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-09T21:00:00Z,2021-11-10T00:00:00+03:00,2021-11-10,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-10T21:00:00Z,2021-11-11T00:00:00+03:00,2021-11-11,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-11T21:00:00Z,2021-11-12T00:00:00+03:00,2021-11-12,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,4,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-12T21:00:00Z,2021-11-13T00:00:00+03:00,2021-11-13,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,4,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-13T21:00:00Z,2021-11-14T00:00:00+03:00,2021-11-14,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-14T21:00:00Z,2021-11-15T00:00:00+03:00,2021-11-15,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-15T21:00:00Z,2021-11-16T00:00:00+03:00,2021-11-16,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,6,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-16T21:00:00Z,2021-11-17T00:00:00+03:00,2021-11-17,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-17T21:00:00Z,2021-11-18T00:00:00+03:00,2021-11-18,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-18T21:00:00Z,2021-11-19T00:00:00+03:00,2021-11-19,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,2,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-19T21:00:00Z,2021-11-20T00:00:00+03:00,2021-11-20,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,3,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-20T21:00:00Z,2021-11-21T00:00:00+03:00,2021-11-21,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,5,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-21T21:00:00Z,2021-11-22T00:00:00+03:00,2021-11-22,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-22T21:00:00Z,2021-11-23T00:00:00+03:00,2021-11-23,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-23T21:00:00Z,2021-11-24T00:00:00+03:00,2021-11-24,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,9,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-24T21:00:00Z,2021-11-25T00:00:00+03:00,2021-11-25,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,11,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-25T21:00:00Z,2021-11-26T00:00:00+03:00,2021-11-26,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,4,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-26T21:00:00Z,2021-11-27T00:00:00+03:00,2021-11-27,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,5,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-27T21:00:00Z,2021-11-28T00:00:00+03:00,2021-11-28,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-28T21:00:00Z,2021-11-29T00:00:00+03:00,2021-11-29,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,10,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-29T21:00:00Z,2021-11-30T00:00:00+03:00,2021-11-30,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,9,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-11-30T21:00:00Z,2021-12-01T00:00:00+03:00,2021-12-01,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-01T21:00:00Z,2021-12-02T00:00:00+03:00,2021-12-02,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,10,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-02T21:00:00Z,2021-12-03T00:00:00+03:00,2021-12-03,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,5,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-03T21:00:00Z,2021-12-04T00:00:00+03:00,2021-12-04,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,6,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-04T21:00:00Z,2021-12-05T00:00:00+03:00,2021-12-05,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-05T21:00:00Z,2021-12-06T00:00:00+03:00,2021-12-06,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-06T21:00:00Z,2021-12-07T00:00:00+03:00,2021-12-07,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-07T21:00:00Z,2021-12-08T00:00:00+03:00,2021-12-08,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,8,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-08T21:00:00Z,2021-12-09T00:00:00+03:00,2021-12-09,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,9,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-09T21:00:00Z,2021-12-10T00:00:00+03:00,2021-12-10,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,4,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-10T21:00:00Z,2021-12-11T00:00:00+03:00,2021-12-11,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,5,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
2021-12-11T21:00:00Z,2021-12-12T00:00:00+03:00,2021-12-12,0,0,0,CITY_RIYADH,Riyadh (city-wide),24.7136,46.6753,,,7,"TomTom daily congestion level: extra travel time vs free-flow conditions, percent, city-wide daily average; field passed through unchanged from api.midway.tomtom.com/ranking/dailyStats/SAU_riyadh by ActiveConclusion/COVID19_mobility scraper",1440,tomtom_dailystats_api_via_activeconclusion_github,https://github.com/ActiveConclusion/COVID19_mobility/blob/master/tomtom_reports/tomtom_trafic_index.csv,2026-07-27T19:18:34Z,(c) TomTom via MIT-licensed repo republication,verified
